date,election,state,seat,ballot_order,candidate_uid,name_on_ballot,name,sex,ethnicity,age,party_on_ballot,party_uid,party,coalition_uid,coalition,votes,votes_perc,rank,result
1974-08-24,GE-04,Kedah,P.004 Kubang Pasu,1,ZAT99,Dr Mahathir Bin Mohamad,Mahathir bin Mohamad,M,Malay,49,BN,001-UMNO,UMNO,001-BN,BN,0,,1,won_uncontested
1974-08-24,GE-04,Kedah,P.005 Padang Terap,1,9M7MZ,Ahmad Shukri Bin Haji Abdul Shukur,Ahmad Shukri bin Abdul Shukur,M,Malay,-1,BN,004-PAS,PAS,001-BN,BN,0,,1,won_uncontested
1974-08-24,GE-04,Kedah,P.006 Kuala Kedah,1,E6BXW,Senu Bin Abdul Rahman,Senu bin Abdul Rahman,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,15958,70.2160425925111,1,won
1974-08-24,GE-04,Kedah,P.006 Kuala Kedah,2,10SQW,Wan Khazim,Wan Khadzim bin Wan Din,M,Malay,41,PSRM,009-PSRM,PSRM,000-ALONE,ALONE,4099,18.03581642979716,2,lost
1974-08-24,GE-04,Kedah,P.006 Kuala Kedah,3,D1XQ8,Bong Isa Bin Hussein,Md Isa bin Hussein (Bong Isa),M,Malay,-1,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,2670,11.748140977691731,3,lost_deposit
1974-08-24,GE-04,Kedah,P.007 Alor Setar,1,GFKSH,Oo Gin Sun,Oo Gin Sun,M,Chinese,41,BN,003-MCA,MCA,001-BN,BN,13420,58.67949278530826,1,won
1974-08-24,GE-04,Kedah,P.007 Alor Setar,2,KX9VT,Karpal Singh,Karpal Singh a/l Ram Singh,M,Other,34,DAP,021-DAP,DAP,000-ALONE,ALONE,9450,41.32050721469174,2,lost
1974-08-24,GE-04,Kedah,P.008 Kota Setar,1,K9BEM,Abu Bakar Umar,Abu Bakar bin Umar,M,Malay,47,BN,004-PAS,PAS,001-BN,BN,16475,86.36506605158314,1,won
1974-08-24,GE-04,Kedah,P.008 Kota Setar,2,QAZY3,Kassim Bin Ahmad,Kassim bin Ahmad,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,2094,10.977144055357517,2,lost_deposit
1974-08-24,GE-04,Kedah,P.008 Kota Setar,3,TRP0C,Zakaria Haji Ahmad,Zakaria bin Ahmad,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,507,2.6577898930593418,3,lost_deposit
1974-08-24,GE-04,Kedah,P.009 Ulu Muda,1,VDMZD,Tuan Haji Yusof Bin Haji Abdullah,Yusof bin Abdullah Ar-Rawi (Yusof Rawa),M,Malay,52,BN,004-PAS,PAS,001-BN,BN,0,,1,won_uncontested
1974-08-24,GE-04,Kedah,P.010 Baling,1,PPBGS,Shafie Bin Abdullah,Shafie bin Abdullah,M,Malay,45,BN,001-UMNO,UMNO,001-BN,BN,0,,1,won_uncontested
1974-08-24,GE-04,Kedah,P.011 Jerai,1,Y6C2N,Sanusi Bin Junid,Sanusi bin Junid,M,Malay,31,BN,001-UMNO,UMNO,001-BN,BN,0,,1,won_uncontested
1974-08-24,GE-04,Kedah,P.012 Kuala Muda,1,5SF6R,Haji Mohamed Khir Bin Johari,Mohamed Khir bin Johari,M,Malay,51,BN,001-UMNO,UMNO,001-BN,BN,0,,1,won_uncontested
1974-08-24,GE-04,Kedah,P.013 Sungai Petani,1,1M24Y,Wan Zainab Bin M.A. Bakar,Wan Zainab binti M.A. Bakar,F,Malay,-1,BN,001-UMNO,UMNO,001-BN,BN,22266,84.71957994064378,1,won
1974-08-24,GE-04,Kedah,P.013 Sungai Petani,2,51R77,Osman Bin Abu Bakar,Osman bin Abu Bakar,M,Malay,-1,KITA,031-KITA,KITA,000-ALONE,ALONE,4016,15.280420059356214,2,lost
1974-08-24,GE-04,Kedah,P.014 Padang Serai,1,8FE9G,Lim Ah Yang @ Kiam Hoon,Lim Kiam Hoon,M,Chinese,-1,BN,003-MCA,MCA,001-BN,BN,0,,1,won_uncontested
1974-08-24,GE-04,Kedah,P.015 Kulim-Bandar Bahru,1,B8FYF,Azahari Bin Md. Taib,Azahari bin Md. Taib,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,13888,72.75775356244762,1,won
1974-08-24,GE-04,Kedah,P.015 Kulim-Bandar Bahru,2,BX4BS,Abdul Aziz Bin H. Kassim,Abdul Aziz bin Kassim,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,5200,27.242246437552385,2,lost
1974-08-24,GE-04,Kelantan,P.016 Tumpat,1,XEMSJ,Tengku Noorasiah Binti Tengku Ahmed,Tengku Noor Asiah binti Tengku Ahmed,F,Malay,44,BN,001-UMNO,UMNO,001-BN,BN,16494,70.44503288630733,1,won
1974-08-24,GE-04,Kelantan,P.016 Tumpat,2,FATE2,Hasan Ishak,Hasan bin Ishak,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,6920,29.554967113692665,2,lost
1974-08-24,GE-04,Kelantan,P.017 Pengkalan Chepa,1,PSEP4,Ustaz Nik Aziz,Nik Abdul Aziz bin Nik Mat,M,Malay,43,BN,004-PAS,PAS,001-BN,BN,13243,73.88005578800558,1,won
1974-08-24,GE-04,Kelantan,P.017 Pengkalan Chepa,2,JRGGB,Umar Bin Ibrahim,Umar bin Ibrahim,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,4682,26.119944211994422,2,lost
1974-08-24,GE-04,Kelantan,P.018 Pasir Mas,1,BBK3T,Tengku Zaid,Tengku Zaid bin Tengku Ahmad,M,Malay,42,BN,004-PAS,PAS,001-BN,BN,15927,80.95455931686489,1,won
1974-08-24,GE-04,Kelantan,P.018 Pasir Mas,2,P5VDS,Muhammad Fakhruddin,Muhammad Fakhruddin bin Abdullah,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,3747,19.0454406831351,2,lost
1974-08-24,GE-04,Kelantan,P.019 Kota Bharu,1,XMTTP,Tengku Ahmad Rithauddeen Bin Tengku Ismail,Tengku Ahmad Rithauddeen bin Tengku Ismail,M,Malay,46,BN,001-UMNO,UMNO,001-BN,BN,0,,1,won_uncontested
1974-08-24,GE-04,Kelantan,P.020 Bachok,1,4WK1G,Mohd. Zain Bin Abdullah,Mohd Zain bin Abdullah,M,Malay,-1,BN,004-PAS,PAS,001-BN,BN,0,,1,won_uncontested
1974-08-24,GE-04,Kelantan,P.021 Rantau Panjang,1,P66JM,Tuan Guru Haji Zakaria Bin Ismail,Zakaria bin Ismail,M,Malay,-1,BN,004-PAS,PAS,001-BN,BN,11826,77.97191270521527,1,won
1974-08-24,GE-04,Kelantan,P.021 Rantau Panjang,2,SKWMX,Abdul Rashid Bin Ahmad,Abdul Rashid bin Ahmad,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,3341,22.02808729478473,2,lost
1974-08-24,GE-04,Kelantan,P.022 Nilam Puri,1,BG1ZV,Datuk Asri,Mohammad Asri bin Muda,M,Malay,51,BN,004-PAS,PAS,001-BN,BN,15736,78.11367585008688,1,won
1974-08-24,GE-04,Kelantan,P.022 Nilam Puri,2,X1JQ6,Eshah Binti Haji Abdullah,Eshah binti Abdullah,F,Malay,-1,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,4409,21.88632414991313,2,lost
1974-08-24,GE-04,Kelantan,P.023 Tanah Merah,1,NMNAN,Mohamed Bin Yaacob,Mohamed bin Yaacob,M,Malay,48,BN,001-UMNO,UMNO,001-BN,BN,0,,1,won_uncontested
1974-08-24,GE-04,Kelantan,P.024 Machang,1,0F8SF,Datuk Haji Abdullah Ahmad,Abdullah bin Ahmad,M,Malay,41,BN,001-UMNO,UMNO,001-BN,BN,13183,71.80283224400871,1,won
1974-08-24,GE-04,Kelantan,P.024 Machang,2,3WYVR,Yusof Haji Nor,Mohamed Yusoff bin Mohamed Nor,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,5177,28.197167755991288,2,lost
1974-08-24,GE-04,Kelantan,P.025 Pasir Puteh,1,7RQVT,Wan Sulaiman Bin Haji Ibrahim,Wan Sulaiman bin Ibrahim,M,Malay,-1,BN,004-PAS,PAS,001-BN,BN,14342,69.95756304570509,1,won
1974-08-24,GE-04,Kelantan,P.025 Pasir Puteh,2,7AMY1,Chikgu Musa Bin Saleh,Musa bin Saleh (Cikgu Musa),M,Malay,-1,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,6159,30.04243695429491,2,lost
1974-08-24,GE-04,Kelantan,P.026 Kuala Kerai,1,ARB0A,Zahara Awang,Zahara binti Awang,F,Malay,-1,BN,004-PAS,PAS,001-BN,BN,10206,79.22682813227759,1,won
1974-08-24,GE-04,Kelantan,P.026 Kuala Kerai,2,PKKG9,Haji Wan Ismail Bin Wan Ahmad,Wan Ismail bin Wan Ahmad,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,2676,20.773171867722404,2,lost
1974-08-24,GE-04,Kelantan,P.027 Ulu Kelantan,1,PJJMW,Tengku Razaleigh Bin Mohd. Hamzah,Tengku Razaleigh bin Mohd. Hamzah (Ku Li),M,Malay,37,BN,001-UMNO,UMNO,001-BN,BN,0,,1,won_uncontested
1974-08-24,GE-04,Terengganu,P.028 Besut,1,E612K,Zakaria @ Ibrahim Bin Abdul Rahman,Zakaria bin Abdul Rahman,M,Malay,38,BN,001-UMNO,UMNO,001-BN,BN,0,,1,won_uncontested
1974-08-24,GE-04,Terengganu,P.029 Ulu Nerus,1,Q54R8,Lukman Bin Abdul Kadir,Lukman bin Abdul Kadir,M,Malay,-1,BN,004-PAS,PAS,001-BN,BN,10739,62.966871885077694,1,won
1974-08-24,GE-04,Terengganu,P.029 Ulu Nerus,2,HKQ4W,Siti Nor Binti Abdul Hamid Tuah,Siti Nor binti Abdul Hamid Tuah,F,Malay,-1,PSRM,009-PSRM,PSRM,000-ALONE,ALONE,6316,37.033128114922306,2,lost
1974-08-24,GE-04,Terengganu,P.030 Ulu Trengganu,1,MMAV7,Engku Muhsein Bin Abd. Kader,Engku Muhsein bin Abdul Kadir,M,Malay,-1,BN,001-UMNO,UMNO,001-BN,BN,11070,64.34550104626831,1,won
1974-08-24,GE-04,Terengganu,P.030 Ulu Trengganu,2,CF0F1,Sattar Bin Haji Dahan,Satar bin Dahan,M,Malay,-1,PSRM,009-PSRM,PSRM,000-ALONE,ALONE,4713,27.39479190885841,2,lost
1974-08-24,GE-04,Terengganu,P.030 Ulu Trengganu,3,N1D75,Hassan Bin Hussein,Hassan bin Hussein,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,1421,8.259707044873284,3,lost_deposit
1974-08-24,GE-04,Terengganu,P.031 Kuala Nerus,1,RF39E,Datuk Nik Hassan,Nik Hassan bin Abdul Rahman,M,Malay,47,BN,001-UMNO,UMNO,001-BN,BN,10894,59.216176550524544,1,won
1974-08-24,GE-04,Terengganu,P.031 Kuala Nerus,2,VWSBQ,Mukhtar Bin Haji Abd. Rahim,Mukhtar bin Abdul Rahim,M,Malay,-1,PSRM,009-PSRM,PSRM,000-ALONE,ALONE,4416,24.003913681578517,2,lost
1974-08-24,GE-04,Terengganu,P.031 Kuala Nerus,3,B51XV,Datuk Abd. Rahman Bin Long,Abdul Rahman bin Long,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,3087,16.77990976789694,3,lost
1974-08-24,GE-04,Terengganu,P.032 Kuala Trengganu,1,ZAFE0,Mustafa @ Hassan Bin Ali,Mustafa bin Ali,M,Malay,30,BN,004-PAS,PAS,001-BN,BN,12296,58.94252432769282,1,won
1974-08-24,GE-04,Terengganu,P.032 Kuala Trengganu,2,QY81K,Kassim @ Osman Bin Ahmad,Kassim bin Ahmad (Osman),M,Malay,41,PSRM,009-PSRM,PSRM,000-ALONE,ALONE,7968,38.195676142083315,2,lost
1974-08-24,GE-04,Terengganu,P.032 Kuala Trengganu,3,8VF6X,Haji Mohamed Taib Bin Haji Ismail,Mohamed Taib bin Ismail,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,597,2.8617995302238626,3,lost_deposit
1974-08-24,GE-04,Terengganu,P.033 Dungun,1,CVCH9,Haji Abdul Wahab Bin Yunus,Abdul Wahab bin Yunus,M,Malay,33,BN,004-PAS,PAS,001-BN,BN,11815,73.253146506293,1,won
1974-08-24,GE-04,Terengganu,P.033 Dungun,2,GMRNP,Datuk Kampo Radjo,Nafias bin Rasul (Kampo Radjo),M,Malay,52,PSRM,009-PSRM,PSRM,000-ALONE,ALONE,4314,26.74685349370699,2,lost
1974-08-24,GE-04,Terengganu,P.034 Kemaman,1,DQJPD,Datuk Wan Abd. Kadir Bin Ismail,Wan Abdul Kadir bin Ismail,M,Malay,45,BN,001-UMNO,UMNO,001-BN,BN,12418,70.52876696768331,1,won
1974-08-24,GE-04,Terengganu,P.034 Kemaman,2,WG1F7,Syed Shafie Bin Tuan Baharu,Syed Shafie bin Tuan Baharu,M,Malay,-1,PSRM,009-PSRM,PSRM,000-ALONE,ALONE,5189,29.47123303231669,2,lost
1974-08-24,GE-04,Pulau Pinang,P.035 Kepala Batas,1,2R5G9,Mohamed Sopiee Bin Sh. Ibrahim,Mohamed Sopiee bin Sh. Ibrahim,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,0,,1,won_uncontested
1974-08-24,GE-04,Pulau Pinang,P.036 Mata Kuching,1,65VJJ,Dr Ling Leong Sik,Ling Liong Sik,M,Chinese,31,BN,003-MCA,MCA,001-BN,BN,13755,53.97292525014714,1,won
1974-08-24,GE-04,Pulau Pinang,P.036 Mata Kuching,2,K46JF,Ong Yi How,Ong Yi How,M,Chinese,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,000-ALONE,ALONE,8457,33.18422601530312,2,lost
1974-08-24,GE-04,Pulau Pinang,P.036 Mata Kuching,3,9KHMV,Goh Lim Eam,Goh Lim Eam,M,Chinese,-1,DAP,021-DAP,DAP,000-ALONE,ALONE,3273,12.842848734549737,3,lost
1974-08-24,GE-04,Pulau Pinang,P.037 Permatang Pauh,1,D17Q4,Ariffin Bin Haji Daud,Ariffin bin Daud,M,Malay,-1,BN,001-UMNO,UMNO,001-BN,BN,13645,78.2531398749785,1,won
1974-08-24,GE-04,Pulau Pinang,P.037 Permatang Pauh,2,GEXSD,Abu Bakar Bin Munir,Abu Bakar bin Munir,M,Malay,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,000-ALONE,ALONE,1948,11.17164649882434,2,lost_deposit
1974-08-24,GE-04,Pulau Pinang,P.037 Permatang Pauh,3,DZFWM,Paharuddin Bin Ibrahim,Paharuddin bin Ibrahim,M,Malay,-1,PSRM,009-PSRM,PSRM,000-ALONE,ALONE,1844,10.575213626197167,3,lost_deposit
1974-08-24,GE-04,Pulau Pinang,P.038 Bukit Mertajam,1,PVVHS,Tan Cheng Bee,Tan Cheng Bee,M,Chinese,65,BN,003-MCA,MCA,001-BN,BN,14285,61.75427978557841,1,won
1974-08-24,GE-04,Pulau Pinang,P.038 Bukit Mertajam,2,KWKVP,Oh Teck Aun,Oh Teck Aun,M,Chinese,33,DAP,021-DAP,DAP,000-ALONE,ALONE,5098,22.038734220992566,2,lost
1974-08-24,GE-04,Pulau Pinang,P.038 Bukit Mertajam,3,QA9XZ,Michael Tan Kok Haw,Michael Tan Kok Haw,M,Chinese,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,000-ALONE,ALONE,1479,6.393740273214594,3,lost_deposit
1974-08-24,GE-04,Pulau Pinang,P.038 Bukit Mertajam,4,6S3P2,Mustapha Bin Hussin,Mustapha bin Hussain,M,Malay,-1,KITA,031-KITA,KITA,000-ALONE,ALONE,1235,5.338924433684938,4,lost_deposit
1974-08-24,GE-04,Pulau Pinang,P.038 Bukit Mertajam,5,TR008,Ong Cheng Piaw,Ong Cheng Piaw,M,Chinese,-1,PSRM,009-PSRM,PSRM,000-ALONE,ALONE,1035,4.474321286529483,5,lost_deposit
1974-08-24,GE-04,Pulau Pinang,P.039 Nibong Tebal,1,Y5P2H,Goh Cheng Teik,Goh Cheng Teik,M,Chinese,31,BN,026-GERAKAN,GERAKAN,001-BN,BN,11271,57.628591880560386,1,won
1974-08-24,GE-04,Pulau Pinang,P.039 Nibong Tebal,2,1KC4T,K. Ponnudurai,K. Ponnudurai,M,Indian,-1,DAP,021-DAP,DAP,000-ALONE,ALONE,5132,26.23990183045301,2,lost
1974-08-24,GE-04,Pulau Pinang,P.039 Nibong Tebal,3,809X6,V. Veerappen,Veerappen a/l Veerathan,M,Indian,50,PEKEMAS,028-PEKEMAS,PEKEMAS,000-ALONE,ALONE,3155,16.131506288986603,3,lost
1974-08-24,GE-04,Pulau Pinang,P.040 Balik Pulau,1,51273,Shamsuri Bin Mat Saleh,Shamsuri bin Mat Saleh,M,Malay,-1,BN,001-UMNO,UMNO,001-BN,BN,14686,61.235041487720466,1,won
1974-08-24,GE-04,Pulau Pinang,P.040 Balik Pulau,2,8ER9C,Mohideen Abdul Kader,Mohideen Abdul Kader a/l Yusoff Rawther,M,Indian,37,PSRM,009-PSRM,PSRM,000-ALONE,ALONE,4306,17.954384355585205,2,lost
1974-08-24,GE-04,Pulau Pinang,P.040 Balik Pulau,3,BWEBN,Wan Hussein Bin Wan Mahmood,Wan Hussein bin Wan Mahmood,M,Malay,-1,DAP,021-DAP,DAP,000-ALONE,ALONE,3993,16.649293249384982,3,lost
1974-08-24,GE-04,Pulau Pinang,P.040 Balik Pulau,4,FA4DY,Nor Rashid Bin Pin,Nor Rashid bin Pin,M,Malay,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,000-ALONE,ALONE,998,4.161280907309344,4,lost_deposit
1974-08-24,GE-04,Pulau Pinang,P.041 Bukit Bendera,1,JQTG7,Datuk Albert Mah,Albert Mah,M,Chinese,49,BN,003-MCA,MCA,001-BN,BN,18186,57.06844070668717,1,won
1974-08-24,GE-04,Pulau Pinang,P.041 Bukit Bendera,2,H25WX,Peter Dason,Peter Dason a/l Muthu Jaha Dason (Peter Paul Dason),M,Indian,40,DAP,021-DAP,DAP,000-ALONE,ALONE,9408,29.522703737408605,2,lost
1974-08-24,GE-04,Pulau Pinang,P.041 Bukit Bendera,3,P5GJG,Wong Hoong Yin,Wong Hoong Yin,M,Chinese,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,000-ALONE,ALONE,2138,6.7091348416857555,3,lost_deposit
1974-08-24,GE-04,Pulau Pinang,P.041 Bukit Bendera,4,SK6MS,Lee Yong Chew @ Lee Leong Soo,Lee Yong Chew,M,Chinese,35,PSRM,009-PSRM,PSRM,000-ALONE,ALONE,2135,6.699720714218471,4,lost_deposit
1974-08-24,GE-04,Pulau Pinang,P.042 Tanjong,1,X0HJ7,Dr Lim Chong Eu,Lim Chong Eu,M,Chinese,55,BN,026-GERAKAN,GERAKAN,001-BN,BN,15409,45.98603318610481,1,won
1974-08-24,GE-04,Pulau Pinang,P.042 Tanjong,2,0TYVK,Yeap Ghim Guan,Yeap Ghim Guan,M,Chinese,34,DAP,021-DAP,DAP,000-ALONE,ALONE,13969,41.68855198758506,2,lost
1974-08-24,GE-04,Pulau Pinang,P.042 Tanjong,3,DPWP9,Tan Phock Kin,Tan Phock Kin,M,Chinese,51,PEKEMAS,028-PEKEMAS,PEKEMAS,000-ALONE,ALONE,2508,7.484779754088576,3,lost_deposit
1974-08-24,GE-04,Pulau Pinang,P.042 Tanjong,4,5BQ48,Lee Kok Liang,Lee Kok Liang,M,Chinese,46,PSRM,009-PSRM,PSRM,000-ALONE,ALONE,1622,4.840635072221559,4,lost_deposit
1974-08-24,GE-04,Pulau Pinang,P.043 Jelutong,1,X0WQ2,R. Rajasingam,Rajasingam a/l Rasiah,M,Indian,39,BN,026-GERAKAN,GERAKAN,001-BN,BN,16112,46.45101770166638,1,won
1974-08-24,GE-04,Pulau Pinang,P.043 Jelutong,2,0EJSB,Goi Hock Seng,Gooi Hock Seng,M,Chinese,32,DAP,021-DAP,DAP,000-ALONE,ALONE,10152,29.268292682926827,2,lost
1974-08-24,GE-04,Pulau Pinang,P.043 Jelutong,3,S2P87,V. David,David S. Vethamuthu (V. David),M,Indian,42,PEKEMAS,028-PEKEMAS,PEKEMAS,000-ALONE,ALONE,6955,20.05131753445194,3,lost
1974-08-24,GE-04,Pulau Pinang,P.043 Jelutong,4,3W8VM,Teh Eng Siang,Teh Eng Siang,M,Chinese,-1,PSRM,009-PSRM,PSRM,000-ALONE,ALONE,1467,4.229372080954851,4,lost_deposit
1974-08-24,GE-04,Perak,P.044 Gerik,1,79YXX,Shamsuddin Bin Din,Shamsuddin bin Din,M,Malay,-1,BN,001-UMNO,UMNO,001-BN,BN,0,,1,won_uncontested
1974-08-24,GE-04,Perak,P.045 Larut,1,8RQ6D,Dato Sri Haji Kamaruddin Bin Haji Mat Isa,Kamaruddin bin Mohamed Isa,M,Malay,45,BN,001-UMNO,UMNO,001-BN,BN,12575,83.99011488111141,1,won
1974-08-24,GE-04,Perak,P.045 Larut,2,AQN06,Mohd. Nawawi Bin Haji Mohd. Hassan,Mohd Nawawi bin Mohd Hassan,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,2397,16.009885118888594,2,lost
1974-08-24,GE-04,Perak,P.046 Parit Buntar,1,920CW,Sulaiman Haji Taib,Sulaiman bin Taib,M,Malay,-1,BN,001-UMNO,UMNO,001-BN,BN,12134,53.78784520590452,1,won
1974-08-24,GE-04,Perak,P.046 Parit Buntar,2,E5B2F,Zulkurnain,Zulkurnain,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,10425,46.21215479409548,2,lost
1974-08-24,GE-04,Perak,P.047 Bagan Serai,1,B1KX7,Ramli Bin Omar,Ramli bin Omar,M,Malay,42,BN,001-UMNO,UMNO,001-BN,BN,0,,1,won_uncontested
1974-08-24,GE-04,Perak,P.048 Sungai Siput,1,HK14R,S. Samyvellu,Samy Vellu a/l Sangalimuthu,M,Indian,38,BN,002-MIC,MIC,001-BN,BN,9045,49.0882448713774,1,won
1974-08-24,GE-04,Perak,P.048 Sungai Siput,2,N0Q71,P. Patto,Patto a/l Perumal,M,Indian,28,DAP,021-DAP,DAP,000-ALONE,ALONE,8401,45.59318354499077,2,lost
1974-08-24,GE-04,Perak,P.048 Sungai Siput,3,RED9A,Michael Tham Pang Fay,Tham Pang Fay,M,Chinese,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,000-ALONE,ALONE,877,4.759578855964398,3,lost_deposit
1974-08-24,GE-04,Perak,P.048 Sungai Siput,4,VW3BK,R.C.M. Rayan,R.C.M. Rayan,M,Indian,-1,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,103,0.5589927276674265,4,lost_deposit
1974-08-24,GE-04,Perak,P.049 Taiping,1,Z9SDW,Leong Khee Seong,Leong Khee Seong,M,Chinese,35,BN,026-GERAKAN,GERAKAN,001-BN,BN,14253,53.2007017281923,1,won
1974-08-24,GE-04,Perak,P.049 Taiping,2,2QFG5,Loh Poh Seng,Loh Poh Seng,M,Chinese,-1,DAP,021-DAP,DAP,000-ALONE,ALONE,11060,41.28252024933746,2,lost
1974-08-24,GE-04,Perak,P.049 Taiping,3,655JE,Chou Chong Leng,Chou Chong Leng,M,Chinese,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,000-ALONE,ALONE,999,3.728864170803628,3,lost_deposit
1974-08-24,GE-04,Perak,P.049 Taiping,4,KB2KQ,Ng Hoe Hun,Ng Hoe Hun,M,Chinese,40,KITA,031-KITA,KITA,000-ALONE,ALONE,479,1.7879138516666047,4,lost_deposit
1974-08-24,GE-04,Perak,P.050 Matang,1,9JVMQ,Hashim Bin Ghazali,Hashim bin Ghazali,M,Malay,-1,BN,001-UMNO,UMNO,001-BN,BN,12543,67.99848205573024,1,won
1974-08-24,GE-04,Perak,P.050 Matang,2,D0HQ0,Mohd. Fadlan Bin Yahaya,Mohd Fadzlan bin Yahya,M,Malay,24,DAP,021-DAP,DAP,000-ALONE,ALONE,4766,25.83757996313564,2,lost
1974-08-24,GE-04,Perak,P.050 Matang,3,GE7S9,Tan Kok Kong,Tan Kok Kong,M,Chinese,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,000-ALONE,ALONE,639,3.464165672774585,3,lost_deposit
1974-08-24,GE-04,Perak,P.050 Matang,4,KVXVJ,Ng Hoa Soon,Ng Hoa Soon,M,Chinese,-1,KITA,031-KITA,KITA,000-ALONE,ALONE,498,2.699772308359536,4,lost_deposit
1974-08-24,GE-04,Perak,P.051 Padang Rengas,1,Q9KXV,Tan Sri Abddul Aziz Yeap,Abdul Aziz bin Yeop,M,Malay,-1,BN,001-UMNO,UMNO,001-BN,BN,0,,1,won_uncontested
1974-08-24,GE-04,Perak,P.052 Kuala Kangsar,1,TQA04,Onn Zariah Binti Abu Bakar,Onn Zariah binti Abu Bakar,F,Malay,46,BN,001-UMNO,UMNO,001-BN,BN,9063,62.9112869637651,1,won
1974-08-24,GE-04,Perak,P.052 Kuala Kangsar,2,Y502D,Kok Kean Fatt,Kok Kean Fatt,M,Chinese,-1,DAP,021-DAP,DAP,000-ALONE,ALONE,3826,26.558378453422186,2,lost
1974-08-24,GE-04,Perak,P.052 Kuala Kangsar,3,1JP4P,Abd. Raffor Bin Abd. Hamid,Abdul Raffor bin Abdul Hamid,M,Malay,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,000-ALONE,ALONE,1517,10.530334582812717,3,lost_deposit
1974-08-24,GE-04,Perak,P.053 Kinta,1,50C6Z,Ngan Siong Hing,Ngan Siong Hing,M,Chinese,30,DAP,021-DAP,DAP,000-ALONE,ALONE,15885,45.85606651078202,1,won
1974-08-24,GE-04,Perak,P.053 Kinta,2,8E298,Wong Kwong Nam,Wong Kwong Nam,M,Chinese,-1,BN,006-PPP,PPP,001-BN,BN,15304,44.17886319678993,2,lost
1974-08-24,GE-04,Perak,P.053 Kinta,3,86V35,Samsudin Bin Harun,Samsudin bin Harun,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,2028,5.854334459166883,3,lost_deposit
1974-08-24,GE-04,Perak,P.053 Kinta,4,BVRBH,Yong Su Hian,Yong Su Hian,M,Chinese,-1,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,1424,4.110735833261164,4,lost_deposit
1974-08-24,GE-04,Perak,P.054 Ipoh,1,S1NCT,Lim Cho Hock,Lim Cho Hock,M,Chinese,-1,DAP,021-DAP,DAP,000-ALONE,ALONE,23058,62.11411023112979,1,won
1974-08-24,GE-04,Perak,P.054 Ipoh,2,TFCSX,R.C.M. Rayan,R. C. Mahadeva Rayan,M,Indian,58,BN,006-PPP,PPP,001-BN,BN,12283,33.08819567911211,2,lost
1974-08-24,GE-04,Perak,P.054 Ipoh,3,VHS05,Too Joon Hing,Too Joon Hing,M,Chinese,63,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,1781,4.797694089758095,3,lost_deposit
1974-08-24,GE-04,Perak,P.055 Menglembu,1,ZX1HC,Fan Yew Teng,Fan Yew Teng,M,Chinese,-1,DAP,021-DAP,DAP,000-ALONE,ALONE,22505,62.526046731308874,1,won
1974-08-24,GE-04,Perak,P.055 Menglembu,2,VCYZ9,S.P. Seenivasagam,Sri Padhmaraja Seenivasagam,M,Indian,56,BN,006-PPP,PPP,001-BN,BN,11757,32.66468479982218,2,lost
