date,election,state,seat,voters_total,ballots_issued,ballots_not_returned,votes_rejected,votes_valid,majority,n_candidates,voter_turnout,majority_perc,votes_rejected_perc,ballots_not_returned_perc
2013-05-05,GE-13,Kelantan,P.030 Jeli,43224,37871,93,424,37354,5336,2,87.61567647603184,14.284949403009048,1.1223463391391817,0.24557048929259856
2013-05-05,GE-13,Kelantan,P.031 Kuala Krai,63101,54643,128,720,53795,2043,2,86.59609197952489,3.797750720327168,1.3207374117215445,0.23424775360064418
2013-05-05,GE-13,Kelantan,P.032 Gua Musang,40176,35097,64,712,34321,8413,2,87.35812425328554,24.51268902421258,2.032369480204379,0.18235176795737526
2013-05-05,GE-13,Terengganu,P.033 Besut,72566,63017,254,641,62122,8342,2,86.8409447950831,13.428415054248092,1.0213023596705066,0.40306583937667617
2013-05-05,GE-13,Terengganu,P.034 Setiu,67280,59262,124,685,58453,7943,2,88.08263971462544,13.58869519100816,1.1583076871047382,0.20924032263507814
2013-05-05,GE-13,Terengganu,P.035 Kuala Nerus,76238,68036,152,772,67112,610,2,89.24158556100632,0.9089283585647873,1.1372341052383477,0.22341113528132167
2013-05-05,GE-13,Terengganu,P.036 Kuala Terengganu,94406,82122,224,845,81053,10785,3,86.9881151621719,13.306108348858153,1.0317712276246063,0.27276491074255377
2013-05-05,GE-13,Terengganu,P.037 Marang,90795,81829,180,805,80844,5124,2,90.12500688363897,6.338132700014844,0.9859275680045071,0.21997091495680016
2013-05-05,GE-13,Terengganu,P.038 Hulu Terengganu,63543,56634,144,823,55667,8213,2,89.12704782588169,14.753803869437906,1.45689502566826,0.25426422290496875
2013-05-05,GE-13,Terengganu,P.039 Dungun,78174,68204,157,909,67138,3942,3,87.2463990585105,5.871488575769311,1.3358414037356534,0.2301917776083514
2013-05-05,GE-13,Terengganu,P.040 Kemaman,91942,80168,197,1227,78744,12306,2,87.1941006286572,15.627857360560803,1.5343061859924223,0.24573395868675782
2013-05-05,GE-13,Pulau Pinang,P.041 Kepala Batas,51635,46740,75,585,46080,4176,2,90.51999612665827,9.0625,1.253616200578592,0.16046213093709885
2013-05-05,GE-13,Pulau Pinang,P.042 Tasek Gelugor,54042,48121,112,675,47334,3042,3,89.04370674660449,6.426670046900748,1.4059863775542085,0.23274661790070864
2013-05-05,GE-13,Pulau Pinang,P.043 Bagan,68503,59792,57,634,59101,34159,3,87.28376859407618,57.79766839816585,1.0613543148907676,0.09533047899384532
2013-05-05,GE-13,Pulau Pinang,P.044 Permatang Pauh,71699,63475,143,672,62660,11721,3,88.52982607846693,18.705713373763167,1.0610749699993685,0.22528554549035051
2013-05-05,GE-13,Pulau Pinang,P.045 Bukit Mertajam,78996,69588,185,712,68691,43063,2,88.09053622968251,62.69089109199167,1.02589225249629,0.2658504339828706
2013-05-05,GE-13,Pulau Pinang,P.046 Batu Kawan,57500,50208,69,723,49416,25962,4,87.31826086956522,52.537639630888776,1.4419912642852868,0.1374282982791587
2013-05-05,GE-13,Pulau Pinang,P.047 Nibong Tebal,59345,52599,61,833,51705,8598,3,88.63257224703008,16.628952712503626,1.5855190528760135,0.11597178653586569
2013-05-05,GE-13,Pulau Pinang,P.048 Bukit Bendera,71085,59118,99,615,58404,32778,2,83.1652247309559,56.122868296692005,1.0420373100188074,0.16746168679589973
2013-05-05,GE-13,Pulau Pinang,P.049 Tanjong,51487,42903,33,495,42375,28645,2,83.32783032610173,67.59882005899705,1.1546536039188244,0.07691769806307251
2013-05-05,GE-13,Pulau Pinang,P.050 Jelutong,71247,61715,274,769,60672,25750,2,86.62119106769408,42.441323839662445,1.2516072329551926,0.44397634286640203
2013-05-05,GE-13,Pulau Pinang,P.051 Bukit Gelugor,81897,70683,129,654,69900,42706,2,86.30719073958754,61.095851216022886,0.9269495705417127,0.18250498705487883
2013-05-05,GE-13,Pulau Pinang,P.052 Bayan Baru,79155,68846,187,850,67809,19307,2,86.97618596424736,28.47262162839741,1.238002301227807,0.27162071870551663
2013-05-05,GE-13,Pulau Pinang,P.053 Balik Pulau,49641,43773,64,612,43097,1539,2,88.17912612558167,3.57101422372787,1.4001693015168502,0.14620885020446395
2013-05-05,GE-13,Perak,P.054 Gerik,32725,27414,306,494,26614,6216,2,83.77081741787624,23.35612835349816,1.8223402685554078,1.1162179908076166
2013-05-05,GE-13,Perak,P.055 Lenggong,27950,23736,251,368,23117,4161,2,84.92307692307692,17.99974045075053,1.566957632531403,1.0574654533198518
2013-05-05,GE-13,Perak,P.056 Larut,46577,40100,171,579,39350,5296,3,86.09399489018185,13.458703939008895,1.450073881139022,0.42643391521197005
2013-05-05,GE-13,Perak,P.057 Parit Buntar,51422,44306,134,618,43554,8476,2,86.16156508887246,19.460899113743857,1.3990763379516435,0.30244210716381525
2013-05-05,GE-13,Perak,P.058 Bagan Serai,54792,46384,71,1096,45217,1140,3,84.65469411592933,2.5211756640201695,2.366506164575821,0.15307002414625734
2013-05-05,GE-13,Perak,P.059 Bukit Gantang,71257,61018,130,748,60140,986,2,85.63088538669885,1.6395078150981044,1.2284850873735382,0.21305188632862435
2013-05-05,GE-13,Perak,P.060 Taiping,78148,63913,164,944,62805,11745,2,81.78456262476327,18.70074038691187,1.4808075420790914,0.25659881401279866
2013-05-05,GE-13,Perak,P.061 Padang Rengas,28518,24230,40,410,23780,2230,2,84.96388246020058,9.377628259041211,1.694915254237288,0.16508460586050352
2013-05-05,GE-13,Perak,P.062 Sungai Siput,51596,41617,45,982,40590,2793,3,80.65935343825103,6.881005173688101,2.362166843067449,0.10812888963644665
2013-05-05,GE-13,Perak,P.063 Tambun,89435,76275,218,1196,74861,9325,2,85.28540280650752,12.456419230306835,1.5725048319023889,0.2858079318256309
2013-05-05,GE-13,Perak,P.064 Ipoh Timor,81818,65217,211,834,64172,34000,2,79.70984379965289,52.98260923767375,1.2829584961388178,0.3235352745449806
2013-05-05,GE-13,Perak,P.065 Ipoh Barat,77761,63074,162,875,62037,29038,3,81.11264001234552,46.80755033286587,1.3908316378433367,0.25684117068839774
2013-05-05,GE-13,Perak,P.066 Batu Gajah,87587,70270,174,966,69130,38410,2,80.22880107778552,55.56198466657023,1.378110020543255,0.24761633698591146
2013-05-05,GE-13,Perak,P.067 Kuala Kangsar,33540,28283,75,407,27801,1082,3,84.32617769827073,3.8919463328657242,1.4428530913216109,0.26517696142559133
2013-05-05,GE-13,Perak,P.068 Beruas,49205,39586,78,687,38821,5057,2,80.45117366121329,13.026454753870329,1.7388883264149033,0.1970393573485576
2013-05-05,GE-13,Perak,P.069 Parit,33503,28613,72,532,28009,4497,2,85.40429215294154,16.055553572066124,1.8639851441785502,0.2516338727151994
2013-05-05,GE-13,Perak,P.070 Kampar,63619,49272,126,820,48326,5400,2,77.44856096449175,11.174109175185201,1.6684979448988728,0.25572333170969314
2013-05-05,GE-13,Perak,P.071 Gopeng,97092,81442,179,1456,79807,15309,2,83.88126725167882,19.182527848434347,1.7917133258678613,0.21978831561110973
2013-05-05,GE-13,Perak,P.072 Tapah,45485,36957,102,1052,35803,7927,4,81.25096185555678,22.140602742786918,2.8544295210961876,0.2759964282815163
2013-05-05,GE-13,Perak,P.073 Pasir Salak,51498,43533,161,1008,42364,7386,2,84.53337993708494,17.434614295156265,2.324080051646223,0.3698343785174465
2013-05-05,GE-13,Perak,P.074 Lumut,88300,73756,175,1133,72448,8168,2,83.52887882219704,11.27429328621908,1.5397996765469346,0.2372688323661804
2013-05-05,GE-13,Perak,P.075 Bagan Datok,39924,33069,109,716,32244,2108,2,82.82987676585513,6.537650415581194,2.1723300970873787,0.32961383773322445
2013-05-05,GE-13,Perak,P.076 Telok Intan,60483,48839,190,885,47764,7313,3,80.74830944232264,15.310694246713005,1.8191535283356288,0.38903335449128773
2013-05-05,GE-13,Perak,P.077 Tanjong Malim,64499,53399,162,1115,52122,4328,2,82.79043085939317,8.303595410767047,2.0944080244942427,0.3033764677241147
2013-05-05,GE-13,Pahang,P.078 Cameron Highlands,27980,22754,6,877,21871,462,5,81.32237312365976,2.1123862649170135,3.855283981009319,0.02636899006768041
2013-05-05,GE-13,Pahang,P.079 Lipis,32324,27126,140,426,26560,3469,3,83.91906942210122,13.060993975903616,1.5785963091973616,0.5161100051611001
2013-05-05,GE-13,Pahang,P.080 Raub,54214,45059,116,927,44016,2814,2,83.11321798797358,6.393129770992366,2.0626126426807287,0.2574402450120953
2013-05-05,GE-13,Pahang,P.081 Jerantut,58364,49600,139,905,48556,4532,2,84.98389418134467,9.333553010956422,1.8297244293483756,0.28024193548387094
2013-05-05,GE-13,Pahang,P.082 Indera Mahkota,64219,54737,210,689,53838,7523,3,85.23489932885906,13.973401686541104,1.2635941826984796,0.38365273946325157
2013-05-05,GE-13,Pahang,P.083 Kuantan,56280,47858,135,570,47153,4515,2,85.03553660270077,9.575212605772697,1.1943926408649916,0.28208449997910484
2013-05-05,GE-13,Pahang,P.084 Paya Besar,48067,40834,140,643,40051,7715,3,84.95225414525558,19.262939751816436,1.5800855162923282,0.34285154528089334
2013-05-05,GE-13,Pahang,P.085 Pekan,80260,68464,246,1275,66943,35613,2,85.30276601046597,53.19899018568035,1.8690081796593274,0.3593129235802758
2013-05-05,GE-13,Pahang,P.086 Maran,38436,32750,155,572,32023,6475,2,85.20657716723905,20.219841988570714,1.7548703788924682,0.4732824427480916
2013-05-05,GE-13,Pahang,P.087 Kuala Krau,43003,37663,115,603,36945,6205,2,87.5822617026719,16.795236161862228,1.6059443911792906,0.30533945782332794
2013-05-05,GE-13,Pahang,P.088 Temerloh,66105,56595,154,977,55464,1070,2,85.61379623326526,1.9291792874657436,1.731011144380858,0.27210884353741494
2013-05-05,GE-13,Pahang,P.089 Bentong,62266,52628,125,988,51515,379,2,84.52124755083031,0.735708046200136,1.88179723063444,0.23751615109827467
2013-05-05,GE-13,Pahang,P.090 Bera,50997,42944,114,965,41865,2143,3,84.20887503186462,5.118834348501135,2.25309362596311,0.26546199701937406
2013-05-05,GE-13,Pahang,P.091 Rompin,53596,46014,165,883,44966,15114,2,85.8534218971565,33.61206244718232,1.92588715130101,0.3585865171469553
2013-05-05,GE-13,Selangor,P.092 Sabak Bernam,37318,31859,153,576,31130,1890,2,85.37167050752987,6.071313845165435,1.8166908471582663,0.4802410621802316
2013-05-05,GE-13,Selangor,P.093 Sungai Besar,42837,37810,129,690,36991,399,2,88.26481779769824,1.0786407504528128,1.831161593375972,0.341179582121132
2013-05-05,GE-13,Selangor,P.094 Hulu Selangor,85697,75113,166,1451,73496,3414,4,87.6495093177124,4.645150756503756,1.9360347979238663,0.221000359458416
2013-05-05,GE-13,Selangor,P.095 Tanjong Karang,42333,37768,92,634,37042,4394,3,89.21645052323247,11.862210463797851,1.6827688714300884,0.24359245922474052
2013-05-05,GE-13,Selangor,P.096 Kuala Selangor,62298,55592,118,934,54540,460,2,89.23560948987127,0.8434176751008434,1.6836716299527705,0.2122607569434451
2013-05-05,GE-13,Selangor,P.097 Selayang,105895,92528,213,1435,90880,17958,3,87.37711884413805,19.76012323943662,1.5544602718951417,0.23020058793014006
2013-05-05,GE-13,Selangor,P.098 Gombak,123290,107140,393,1353,105394,4734,3,86.90080298483251,4.491716796022544,1.267482926920663,0.3668097815941759
2013-05-05,GE-13,Selangor,P.099 Ampang,83135,71574,176,738,70660,13278,2,86.09370301317135,18.79139541466176,1.0336423989467491,0.2458993489255875
2013-05-05,GE-13,Selangor,P.100 Pandan,83857,73228,153,1023,72052,26729,3,87.32485063858711,37.09681896408149,1.399931577146767,0.2089364723876113
2013-05-05,GE-13,Selangor,P.101 Hulu Langat,127347,112856,534,1335,110987,17267,2,88.62085482971723,15.557677926243615,1.1885472124784102,0.4731693485503651
2013-05-05,GE-13,Selangor,P.102 Serdang,133139,118339,291,1778,116270,42206,2,88.8837981357829,36.299991399329144,1.5061669829222013,0.24590371728677782
2013-05-05,GE-13,Selangor,P.103 Puchong,107010,94529,194,1261,93074,32802,2,88.33660405569573,35.242924984420995,1.336725499549478,0.20522802526208886
2013-05-05,GE-13,Selangor,P.104 Kelana Jaya,101236,86497,210,1171,85116,28827,3,85.44094985973369,33.86789792753419,1.3570989836244163,0.2427829866931801
2013-05-05,GE-13,Selangor,P.105 Petaling Jaya Selatan,79558,65323,138,830,64355,19216,3,82.10739334824908,29.859373786030613,1.2732990718723631,0.21125790303568423
2013-05-05,GE-13,Selangor,P.106 Petaling Jaya Utara,85401,70727,113,472,70142,44672,2,82.81753141063922,63.687947306891736,0.6684226923839466,0.15976925360894706
2013-05-05,GE-13,Selangor,P.107 Subang,128543,112937,319,1669,110949,26719,5,87.85931555977378,24.082235982298172,1.482001101067325,0.2824583617415019
2013-05-05,GE-13,Selangor,P.108 Shah Alam,99957,88128,186,863,87079,10939,2,88.165911341877,12.562156202988092,0.9813286029428486,0.2110566448801743
2013-05-05,GE-13,Selangor,P.109 Kapar,144159,127023,314,2379,124330,23790,6,88.1131250910453,19.134561248290836,1.877530404312243,0.24719932610629572
2013-05-05,GE-13,Selangor,P.110 Klang,97073,84219,124,1342,82753,24685,2,86.75841892184233,29.82973426945247,1.5958142576847614,0.14723518445956377
2013-05-05,GE-13,Selangor,P.111 Kota Raja,105909,92729,166,1102,91461,29395,4,87.55535412476749,32.139381813013195,1.1905404967427589,0.17901627322628302
2013-05-05,GE-13,Selangor,P.112 Kuala Langat,88474,78726,169,1523,77034,5358,3,88.98207382959966,6.955370355946725,1.9387196557913364,0.214668597413815
2013-05-05,GE-13,Selangor,P.113 Sepang,84362,75135,174,1226,73735,1142,4,89.06261112823309,1.548789584322235,1.6355171355771667,0.2315831503294071
2013-05-05,GE-13,W.P. Kuala Lumpur,P.114 Kepong,68035,58585,73,388,58124,40307,3,86.1100903946498,69.34656940334457,0.663111840306262,0.12460527438764189
2013-05-05,GE-13,W.P. Kuala Lumpur,P.115 Batu,85402,72147,159,606,71382,13284,5,84.47928619938642,18.60973354627217,0.8418069678279714,0.2203833839244875
2013-05-05,GE-13,W.P. Kuala Lumpur,P.116 Wangsa Maju,67775,58291,145,375,57771,5511,2,86.00663961637773,9.539388274393728,0.644928283974822,0.2487519514161706
2013-05-05,GE-13,W.P. Kuala Lumpur,P.117 Segambut,75631,64184,132,485,63567,19199,2,84.86467189380016,30.202778171063606,0.757197277212265,0.20565873114794966
2013-05-05,GE-13,W.P. Kuala Lumpur,P.118 Setiawangsa,62309,52910,180,502,52228,1390,2,84.91550177341956,2.6614076740445736,0.9520197231177698,0.34020034020034023
2013-05-05,GE-13,W.P. Kuala Lumpur,P.119 Titiwangsa,55282,45631,118,311,45202,866,2,82.5422379798126,1.9158444316623158,0.6833212488739481,0.25859612982402314
2013-05-05,GE-13,W.P. Kuala Lumpur,P.120 Bukit Bintang,55721,41824,52,355,41417,19399,2,75.0596722959028,46.83825482289881,0.8498515752178493,0.12433052792654935
2013-05-05,GE-13,W.P. Kuala Lumpur,P.121 Lembah Pantai,72396,61048,193,519,60336,1847,3,84.32510083430024,3.06119066560594,0.8528469312299728,0.31614467304416194
2013-05-05,GE-13,W.P. Kuala Lumpur,P.122 Seputeh,85976,71859,109,302,71448,51552,2,83.58030147948264,72.15317433658045,0.4209059233449477,0.15168594052241194
2013-05-05,GE-13,W.P. Kuala Lumpur,P.123 Cheras,72551,59492,88,315,59089,37409,2,82.00024810133561,63.30958384809355,0.5302673220658541,0.14791904793921873
2013-05-05,GE-13,W.P. Kuala Lumpur,P.124 Bandar Tun Razak,90993,78157,10,861,77286,11832,4,85.89342037299572,15.309370390497632,1.1017697416407541,0.012794759266604398
2013-05-05,GE-13,W.P. Putrajaya,P.125 Putrajaya,15791,14465,47,73,14345,5541,2,91.60281172819961,38.62669919832694,0.5063115550006936,0.32492222606291044
2013-05-05,GE-13,Negeri Sembilan,P.126 Jelebu,44937,38020,137,756,37127,7101,2,84.6073391637181,19.126242357314084,1.9956180872686957,0.36033666491320354
2013-05-05,GE-13,Negeri Sembilan,P.127 Jempol,65213,54858,157,1082,53619,8629,2,84.12126416512045,16.093175926443983,1.9780259958684483,0.28619344489409015
2013-05-05,GE-13,Negeri Sembilan,P.128 Seremban,102305,87617,258,1486,85873,12553,5,85.64293045305703,14.618098820350983,1.7010267974679198,0.29446340322083614
2013-05-05,GE-13,Negeri Sembilan,P.129 Kuala Pilah,47671,40291,144,794,39353,9661,2,84.51888989112878,24.549589611973673,1.977731835504521,0.3573999156139088
2013-05-05,GE-13,Negeri Sembilan,P.130 Rasah,88403,75860,209,1208,74443,24101,2,85.8115674807416,32.375105785634645,1.5968063872255487,0.2755075138412866
2013-05-05,GE-13,Negeri Sembilan,P.131 Rembau,79661,69548,257,1217,68074,18357,3,87.30495474573505,26.96624261832711,1.7563608549450869,0.3695289584172083
2013-05-05,GE-13,Negeri Sembilan,P.132 Telok Kemang,70524,59984,129,1344,58511,1579,3,85.05473314049118,2.698637862965938,2.2454264472475147,0.21505734862630035
2013-05-05,GE-13,Negeri Sembilan,P.133 Tampin,57268,48799,139,1042,47618,11162,2,85.2116365160299,23.440715695745308,2.141389231401562,0.284841902498002
2013-05-05,GE-13,Melaka,P.134 Masjid Tanah,45952,39827,85,566,39176,16200,2,86.67087395543176,41.35184807024709,1.4241859996980526,0.2134230547116278
2013-05-05,GE-13,Melaka,P.135 Alor Gajah,63591,55131,103,1437,53591,11597,2,86.69623059866962,21.639827582989682,2.61139783383005,0.18682773757051385
2013-05-05,GE-13,Melaka,P.136 Tangga Batu,73282,64426,138,985,63303,15633,2,87.91517698752763,24.69551206103976,1.5321677451468392,0.2141992363331574
2013-05-05,GE-13,Melaka,P.137 Bukit Katil,99438,88271,188,1102,86981,5733,2,88.7698867636115,6.591094606868167,1.2510927193669608,0.21298048056553115
2013-05-05,GE-13,Melaka,P.138 Kota Melaka,92322,79651,187,1168,78296,20746,2,86.27521067567861,26.496883621130067,1.4698479814758885,0.23477420245822403
2013-05-05,GE-13,Melaka,P.139 Jasin,64455,56856,146,1001,55709,11763,2,88.21037933441936,21.115080148629488,1.7651207899841297,0.25678908118756155
2013-05-05,GE-13,Johor,P.140 Segamat,47009,39895,88,950,38857,1217,2,84.8667276478972,3.1319968088117967,2.3865149345592482,0.2205790199273092
2013-05-05,GE-13,Johor,P.141 Sekijang,43066,37519,71,587,36861,3007,2,87.11976965587702,8.15767342177369,1.5675069429609056,0.1892374530238013
2013-05-05,GE-13,Johor,P.142 Labis,37714,32027,49,689,31289,353,2,84.92071909635679,1.1281920163635784,2.15460629182563,0.15299590970118962
2013-05-05,GE-13,Johor,P.143 Pagoh,46793,40613,91,816,39706,12842,2,86.79289637338918,32.34271898453634,2.013720941710676,0.2240661857040849
2013-05-05,GE-13,Johor,P.144 Ledang,69316,60382,34,1077,59271,1967,2,87.11120087714235,3.318654991479813,1.7846490355935571,0.0563081713093306
2013-05-05,GE-13,Johor,P.145 Bakri,67202,58453,183,1101,57169,5067,2,86.98104223088599,8.863195088247126,1.8894800068645956,0.3130720407849041
2013-05-05,GE-13,Johor,P.146 Muar,48208,40992,100,804,40088,1646,2,85.03153003650846,4.105966872879665,1.9661547490951774,0.24395003903200627
2013-05-05,GE-13,Johor,P.147 Parit Sulong,56896,49855,140,952,48763,11753,2,87.62478908886389,24.10229067120563,1.9149150155888566,0.2808143616487815
2013-05-05,GE-13,Johor,P.148 Ayer Hitam,42913,37841,94,967,36780,7310,2,88.1807377717708,19.874932028276238,2.5617929901714045,0.24840781163288495
2013-05-05,GE-13,Johor,P.149 Sri Gading,44816,39899,81,673,39145,5761,2,89.0284719742949,14.717077532251885,1.6901903661660556,0.20301260683225145
2013-05-05,GE-13,Johor,P.150 Batu Pahat,88272,77202,155,1445,75602,1524,2,87.45921696574224,2.0158196873098597,1.875478603969006,0.20077200072536983
2013-05-05,GE-13,Johor,P.151 Simpang Renggam,40143,34754,84,868,33802,5706,2,86.5754926139053,16.880657949233775,2.5036054225555238,0.24169879726074697
2013-05-05,GE-13,Johor,P.152 Kluang,86732,75262,181,1292,73789,7359,2,86.77535396393488,9.97303121061405,1.7208081938173438,0.24049321038505486
2013-05-05,GE-13,Johor,P.153 Sembrong,41588,35910,50,809,35051,10631,2,86.3470231797634,30.33009043964509,2.2559955382041275,0.1392369813422445
2013-05-05,GE-13,Johor,P.154 Mersing,44497,37393,94,678,36621,15747,2,84.03487875587118,42.999918079790284,1.817743103032253,0.2513839488674351
2013-05-05,GE-13,Johor,P.155 Tenggara,39694,34946,70,676,34200,17196,2,88.03849448279337,50.28070175438597,1.9382956761096457,0.20030904824586507
2013-05-05,GE-13,Johor,P.156 Kota Tinggi,41894,36943,75,696,36172,24574,2,88.18207857927149,67.93652548932876,1.8878159921883477,0.203015456243402
2013-05-05,GE-13,Johor,P.157 Pengerang,37999,33067,98,698,32271,22508,3,87.02071107134398,69.74683152056026,2.1171403439594774,0.29636798016149035
2013-05-05,GE-13,Johor,P.158 Tebrau,90482,79835,81,1551,78203,1767,2,88.23301872195574,2.2595041110954823,1.944730044888031,0.10145925972317907
2013-05-05,GE-13,Johor,P.159 Pasir Gudang,101041,88550,113,1704,86733,935,2,87.63769163013035,1.0780210531170373,1.9267953458394111,0.12761151891586675
2013-05-05,GE-13,Johor,P.160 Johor Bahru,96321,79965,158,1284,78523,10495,2,83.01927928489114,13.365510742075571,1.6088814264412898,0.1975864440692803
2013-05-05,GE-13,Johor,P.161 Pulai,100490,85924,161,1487,84276,3226,2,85.50502537565927,3.827898808676254,1.7338479297599199,0.18737488943717703
2013-05-05,GE-13,Johor,P.162 Gelang Patah,106726,95068,203,1059,93806,14762,2,89.07670108502145,15.736733258000553,1.1163231961208033,0.21353136702150038
2013-05-05,GE-13,Johor,P.163 Kulai,83991,75015,119,1432,73464,13450,3,89.31314069364575,18.308287052161603,1.9119846186712242,0.15863493967873094
2013-05-05,GE-13,Johor,P.164 Pontian,49633,42831,79,871,41881,13727,2,86.29540829689924,32.77619923115494,2.0373315868263475,0.1844458452989657
2013-05-05,GE-13,Johor,P.165 Tanjong Piai,51875,45622,85,918,44619,5457,2,87.94602409638554,12.23021582733813,2.015943079254233,0.1863136206216299
2013-05-05,GE-13,W.P. Labuan,P.166 Labuan,24474,19377,21,207,19149,6625,3,79.17381711203726,34.59710689853256,1.069435833849969,0.10837590958352686
2013-05-05,GE-13,Sabah,P.167 Kudat,47249,36421,66,919,35436,12376,4,77.08311287011365,34.92493509425443,2.52785036446156,0.1812141347025068
2013-05-05,GE-13,Sabah,P.168 Kota Marudu,42197,33125,48,911,32166,842,4,78.50084129203498,2.617670832556115,2.7541796414426942,0.1449056603773585
2013-05-05,GE-13,Sabah,P.169 Kota Belud,51467,43502,79,1109,42314,5095,5,84.5240639633163,12.04093207921728,2.553946065449186,0.1816008459381178
2013-05-05,GE-13,Sabah,P.170 Tuaran,48276,40849,89,807,39953,5190,4,84.6155439555887,12.990263559682628,1.9798822374877332,0.2178755905897329
2013-05-05,GE-13,Sabah,P.171 Sepanggar,53374,43500,84,1167,42249,9442,4,81.50035597856635,22.348457951667495,2.687949143173024,0.19310344827586207
2013-05-05,GE-13,Sabah,P.172 Kota Kinabalu,50516,39548,60,506,38982,18959,3,78.28806714704251,48.635267559386385,1.2814019448946514,0.1517143724082128
2013-05-05,GE-13,Sabah,P.173 Putatan,37490,29936,176,665,29095,9507,4,79.85062683382236,32.67571747722977,2.2345430107526885,0.5879208979155532
2013-05-05,GE-13,Sabah,P.174 Penampang,44323,36882,64,719,36099,10216,3,83.2118764524062,28.299952907282748,1.952849149872345,0.1735263814326772
2013-05-05,GE-13,Sabah,P.175 Papar,38771,33262,68,499,32695,10535,3,85.79092620773258,32.22205230157517,1.5032837259745737,0.20443749624195778
2013-05-05,GE-13,Sabah,P.176 Kimanis,26628,23170,42,453,22675,5723,4,87.0136698212408,25.239250275633957,1.958664821860948,0.18126888217522658
2013-05-05,GE-13,Sabah,P.177 Beaufort,30097,26000,50,559,25391,672,3,86.38734757617038,2.646607065495648,2.1541425818882463,0.19230769230769232
2013-05-05,GE-13,Sabah,P.178 Sipitang,29177,24387,58,539,23790,9469,3,83.58295918017616,39.80243799915931,2.2154630276624605,0.23783163160700374
2013-05-05,GE-13,Sabah,P.179 Ranau,39053,31458,62,666,30730,3611,4,80.55207026348809,11.750732183534005,2.121289336221175,0.19708818106681925
2013-05-05,GE-13,Sabah,P.180 Keningau,43691,36144,46,555,35543,3918,3,82.7264196287565,11.023267591368203,1.5374813009030972,0.12726870296591414
2013-05-05,GE-13,Sabah,P.181 Tenom,25304,20944,18,632,20294,3886,5,82.76952260512172,19.14851680299596,3.020166300296282,0.08594346829640948
2013-05-05,GE-13,Sabah,P.182 Pensiangan,26194,21391,12,483,20896,1744,4,81.66373978773765,8.346094946401225,2.259226343608214,0.05609835912299565
2013-05-05,GE-13,Sabah,P.183 Beluran,24688,18915,1,552,18362,9988,4,76.61616979909269,54.39494608430454,2.9184730887173522,0.005286809410520751
2013-05-05,GE-13,Sabah,P.184 Libaran,39772,32119,103,713,31303,11586,4,80.75781957155787,37.012426923937,2.227011494252874,0.32068246209408763
2013-05-05,GE-13,Sabah,P.185 Batu Sapi,30199,23400,44,574,22782,3798,3,77.48600947051227,16.671056096918623,2.457612604898099,0.18803418803418803
2013-05-05,GE-13,Sabah,P.186 Sandakan,37058,27923,34,525,27364,1088,2,75.34945221004912,3.9760268966525363,1.8824626196708378,0.12176342083587008
2013-05-05,GE-13,Sabah,P.187 Kinabatangan,24748,19997,37,654,19306,9731,4,80.80248909002748,50.40401947581062,3.276553106212425,0.18502775416312447
2013-05-05,GE-13,Sabah,P.188 Silam,51662,39663,57,1077,38529,13387,4,76.77403120281832,34.745256819538525,2.7192849568247235,0.14371076317978973
2013-05-05,GE-13,Sabah,P.189 Semporna,41549,31595,72,985,30538,20905,3,76.04274471106405,68.45569454450194,3.1247025981029726,0.22788415888589963
2013-05-05,GE-13,Sabah,P.190 Tawau,51538,39787,129,789,38869,4979,4,77.19934805386318,12.809694100697214,1.989510313177669,0.3242265061452233
2013-05-05,GE-13,Sabah,P.191 Kalabakan,46793,36230,98,1027,35105,14221,7,77.42611074305987,40.50989887480416,2.8423558064873244,0.270494065691416
2013-05-05,GE-13,Sarawak,P.192 Mas Gading,25771,20384,31,224,20129,2156,4,79.09665903534982,10.710914600824681,1.1005748538299023,0.15208006279434852
2013-05-05,GE-13,Sarawak,P.193 Santubong,37017,29286,79,394,28813,20936,4,79.11500121565767,72.66164578488876,1.348991680076694,0.26975346581984566
2013-05-05,GE-13,Sarawak,P.194 Petra Jaya,49750,38170,174,321,37675,21443,2,76.72361809045226,56.91572660915727,0.8448257711338036,0.45585538380927426
2013-05-05,GE-13,Sarawak,P.195 Bandar Kuching,53336,40879,54,201,40624,19642,2,76.64429278536073,48.35072863332021,0.4923453766074709,0.13209716480344433
2013-05-05,GE-13,Sarawak,P.196 Stampin,84732,65515,132,488,64895,18670,3,77.3202568097059,28.76955081285153,0.7463713809399997,0.20148057696710675
2013-05-05,GE-13,Sarawak,P.197 Kota Samarahan,38158,31612,81,528,31003,17401,2,82.84501284134389,56.12682643615135,1.6745425137166599,0.25623181070479567
2013-05-05,GE-13,Sarawak,P.198 Mambong,42344,32695,116,674,31905,9721,3,77.21282826374457,30.46857859269707,2.068817336320943,0.35479431105673653
2013-05-05,GE-13,Sarawak,P.199 Serian,33713,26562,39,296,26227,13151,3,78.78859787025776,50.142982422694175,1.1160125174376956,0.1468262932008132
2013-05-05,GE-13,Sarawak,P.200 Batang Sadong,19839,15541,20,227,15294,11260,2,78.33560159282223,73.6236432587943,1.462534630500612,0.12869184737146902
2013-05-05,GE-13,Sarawak,P.201 Batang Lupar,27360,20754,43,425,20286,10964,2,75.85526315789474,54.04712609681553,2.0520496354594178,0.20718897561915775
